paperId:ID(Paper),title
9804055,"Green-Schwarz type formulation of D=11 S - invariant superstring and superparticle actions"
9309082,"Gauge Theories for Lineal Gravities"
0303018,"A Comment on the chi_y Genus and Supersymmetric Quantum Mechanics"
9405007,"The Internal Geometry of an Evaporating Black Hole"
9510029,"Virtual Black Holes"
9310113,"String Theory and Integrable Systems"
9512167,"Gauge invariant systems of a general form: Count of the physical degrees of freedom"
9403160,"Addendum to Classical and Quantum Evolutions of the de Sitter and the anti-de Sitter Universes in 2+1 dimensions"
0008126,"The UV and IR Origin of Nonabelian Chiral Gauge Anomalies on Noncommutative Minkowski Space-time"
9806035,"The Inverse Spectral Theory for the Ward Equation and for the 2+1 Chiral Model"
0304071,"Near-Horizon States of Black Holes and Calogero Models"
9905111,"Large N Field Theories, String Theory and Gravity"
9912015,"Bags, junctions, and networks of BPS and non-BPS defects"
9605177,"Interaction energy of Chern-Simons vortices in the gauged O(3) sigma model"
9609062,"Prepotentials in N=2 Supersymmetric SU(3) YM-Theory with Massless Hypermultiplets"
0202148,"Cosmological Creation of D-branes and anti-D-branes"
9302021,"SU(2) and the Kauffman bracket"
9509023,"Dual strings and magnetohydrodynamics"
9912180,"Spin Chain Models with Spectral Curves from M theory"
0107151,"Spectroscopy of Gauge Theories Based on Exceptional Lie Groups"
9904133,"Worldvolume Uncertainty Relations for D-Branes"
9612158,"Weyl-Invariant Quantization of Liouville Field Theory"
9804196,"D(p)-Branes Moving at the Speed of Light"
9711078,"Spherical membranes in Matrix theory"
9608162,"Can Extremal Black Holes Have Non-Zero Entropy ?"
0112018,"Gluon coupling strength in H_QCD with small cutoffs"
0304089,"Accelerating Cosmologies and a Phase Transition in M-Theory"
9207008,"Infrared and Ultraviolet Finiteness of Topological BF Theory in Two Dimensions"
0207049,"Fundamental Matter and the Deconfining Phase Transition in 2+1 D"
0302211,"Non-critical string, Liouville theory and geometric bootstrap hypothesis"
9312177,"Graph Quantum Groups"
9903239,"Finite Field Theory on Noncommutative Geometries"
9307051,"Delicacies of the Mass Perturbation in the Schwinger Model on a Circle"
9212157,"Paragrassmann Extensions of the Virasoro Algebra"
9310168,"Special functions from quantum canonical transformations"
9903190,"Spacetime and the Holographic Renormalization Group"
9401134,"High energy scattering in 2+1 QCD"
9504145,"Black Hole Condensation and the Unification of String Vacua"
0011080,"Connes Gauge Theory on Noncommutative Space-Times"
9602024,"The Bogoliubov Renormalization Group"
9910194,"D1/D5 System with B-field, Noncommutative Geometry and the CFT of the Higgs Branch"
9412018,"Gauge Theories in a Bag"
0006191,"Gravity in a Box"
0003301,"Spontaneous Symmetry Breaking at Infinite Momentum without P+ Zero-Modes"
0108077,"Second order quantum corrections to the classical reflection factor of the sinh-Gordon model"
9705129,"Polchinski equation, reparameterization invariance and the derivative expansion"
0203014,"Fully Covariant Van Dam-Veltman-Zakharov Discontinuity, and Absence Thereof"
9202037,"Splitting of an Extremal Reissner-Nordstrm Throat via Quantum Tunneling"
9212089,"A Comment on Duality Transformations and (Discrete) Gauge Symmetries in Four-Dimensional Strings"
9801142,"BPS and non-BPS Domain Walls in Supersymmetric QCD with SU(3) Gauge Group"
0003217,"Thermodynamics of the Complex su(3) Toda Theory"
9603013,"Non Abelian BF theories with sources and 2-D gravity"
0002195,"New applications of the chiral anomaly"
9508089,"Exact Electromagnetic Duality"
0010200,"Charged Rotating Black Holes in 5d Einstein-Maxwell-(A)dS Gravity"
9311185,"Exact String Theory Instantons by Dimensional Reduction"
0104002,"A braided Yang-Baxter Algebra in a Theory of two coupled Lattice Quantum KdV: algebraic properties and ABA representations"
9804074,"Superconformal N=1 Gauge Theories, beta-Function Invariants and their Behavior under Seiberg Duality"
9604059,"Prepotentials of N=2 SU(2) Yang-Mills theories coupled with massive matter multiplets"
9605185,"Fractal Structure of Space-Time in Two-Dimensional Quantum Gravity"
9210076,"Gravitational Instantons in Heterotic String Theory: The H-Map and the Moduli Deformations of (4,4) Superconformal Field Theories"
9209002,"A geometrical interpretation of classical W-transformations"
0008064,"Tensionless Branes and Discrete Gauge Symmetry"
0205148,"Asymptotical AdS from non-linear gravitational models with stabilized extra dimensions"
9301102,"The Dual Formulation of Cosmic Strings and Vortices"
9602139,"Quaternionic Formulation of the Exact Parity Model"
0007108,"Comment on A Convergent Series for the QED Effective Action by Y M Cho and D G Pak [Phys Rev Lett vol 86, pp 1947-1950 (2001)]"
9907206,"AdS/CFT and BPS Strings in Four Dimensions"
9305157,"A New Spinning Membrane Lagrangian"
9612226,"The renormalized $hi^4_4$-trajectory by perturbation theory in a running coupling II: the continuous renormalization group"
0211239,"On the Group Structure of the Kalb-Ramond Gauge Symmetry"
9904158,"The fine structure constant at the unification scale equal to 1/4pi?"
0003190,"A Collection of Exercises in Two-Dimensional Physics, Part 1"
0102096,"Perturbative n-Loop Renormalization by an Implicit Regularization Technique"
9304155,"Heterotic string solutions and coset conformal field theories"
9306111,"Antibrackets and Supersymmetric Mechanics"
0001191,"Actions for Biconformal Matter"
0005277,"Quantum Calogero-Moser Models: Integrability for all Root Systems"
0002075,"The IR/UV Connection in the Non-Commutative Gauge Theories"
9412101,"Poisson homogeneous spaces"
0004189,"Logarithmic Behaviours in the Feigin-Fuchs Construction of the c=-2 Conformal Field Theory"
9806221,"Classical Aspects of the Abelian Higgs Model on the Light Front"
9809190,"Partial breaking N=4 to N=2: hypermultiplet as a Goldstone superfield"
0301134,"On conserved operator quantities in quantum field theory"
9406078,"Quantum Isomonodromic Deformations and the Knizhnik--Zamolodchikov Equations"
0008083,"Casimir Force in Compact Noncommutative Extra Dimensions and Radius Stabilization"
9512053,"Anomaly-Free Supersymmetric Models in Six Dimensions"
9907123,"Duality in Topological Quantum Field Theories"
9402084,"The exact mass-gaps of the principal chiral models"
0302015,"The `BRST-invariant Condensate of Dimension Two in QCD"
9607106,"The Self-Dual Critical N=2 String"
9310022,"Integrals of Motion and Quantum Groups"
9612202,"Solvable Lie Algebras in Type IIA, Type IIB and M Theories"
0302188,"The Proof that the Standard Transformations of E and B and the Maxwell Equations with E and B are not Relativistically Correct"
0206255,"Matrix Models, Topological Strings, and Supersymmetric Gauge Theories"
9911030,"On the quantum inverse scattering problem"
9801009,"Conformal Compensators and Manifest Type IIB S-Duality"
9709046,"Schwinger-Dyson Equation, Area Law and Chiral Symmetry in QCD"
0111283,"New Einstein-Hilbert Type Action for Unity of Nature"
0205177,"Adventures in de Sitter space"
9311089,"Correlation functions of two-matrix models"
0110297,"Symplectic Quantization of Open Strings and Noncommutativity in Branes"
9206037,"Geometry and Integrability of Topological-Antitopological Fusion"
9612016,"Super-Yangian Y(gl(1|1)) and Its Oscillator Realization"
0105149,"Lorentz Invariance of the Pure Spinor BRST Cohomology for the Superstring"
0101072,"Model for SU(3) vacuum degeneracy using light-cone coordinates"
9908067,"Aspects of Heterotic/M-Theory Duality in D=3"
0003231,"Noncommutative Monopole from Nonlinear Monopole"
9807162,"Zeta Function Method for Repulsive Casimir Forces at Finite Temperature"
0203057,"Orbifolds and Flows from Gauged Supergravity"
0205005,"Two-loop self-dual Euler-Heisenberg Lagrangians (II): Imaginary part and Borel analysis"
9212098,"The Polyakov action on the supertorus"
9205072,"Meromorphic c=24 Conformal Field Theories"
9709098,"D-brane interaction in the type IIB Matrix Model"
9312118,"Loop Space Hamiltonians And Field Theory Of Non-Critical Strings"
0006106,"Connes-Kreimer-Epstein-Glaser Renormalization"
9310098,"Scaling Functions for Baby Universes in Two-Dimensional Quantum Gravity"
9312185,"On the Cohomology of the Noncritical $W$-string"
0207181,"Boundary States and Symplectic Fermions"
0303086,"Noncommutative probability, matrix models, and quantum orbifold spacetimes"
9912264,"The OSp(1|4) Superparticle and Exotic BPS States"
9203052,"Evaporation of Two Dimensional Black Holes"
9612241,"On the Integrability Aspects of the Self Dual Membrane"
9607055,"New Solvable Lattice Models from Conformal Field Theory"
9703225,"Anyonic behavior of quantum group fermionic and bosonic systems"
9706080,"Moving Frames Hierarchy and BF Theory"
9802036,"Variational calculations in gauge theories with approximate projection on gauge invariant states"
9510087,"Are Nonrenormalizable Gauge Theories Renormalizable?"
0103083,"$W_n^{(a)}$ algebra associated with the Moyal KdV Hierarchy"
0011201,"Gauge Symmetry Breakdown due to Dyanamical versus Elementary Higgs"
9810249,"Quantum Global Strings and Their Correlation Functions"
9310018,"Representations of the $S_N$-Extended Heisenberg Algebra and Relations Between Knizhnik-Zamolodchikov Equations and Quantum Calogero Model"
0004007,"Field-Dependent BRS Tranformations and Correct Prescription for 1/(nk)^p-Type Singularities in Axial Gauges"
9710218,"Creation of Fundamental String in M(atrix) Theory"
0107017,"Recursive Graphical Construction for Feynman Diagrams and Their Weights in Ginzburg-Landau Theory"
0112098,"M-theory Conifolds"
0005044,"New N=2 Supersymmetric Vector-Tensor Interaction"
9201027,"Coset Constructions in Chern-Simons Gauge Theory"
9912212,"Noncommutative supergeometry and duality"
9307170,"Classification of Structure Constants for W-algebras from Highest Weights"
0102203,"On the Super Field Realization of Super Casimir Wa(n)-Algebras"
9806074,"Three-Point Functions of Chiral Operators in D=4, $N=4$ SYM at Large N"
0012185,"Scalar Casimir effect for D-dimensional spherically symmetric Robin boundaries"
0009110,"Gauge invariance and background field formalism in the exact renormalisation group"
0112035,"Chern-Simons Vortices in Supergravity"
9602104,"The high--energy quark--quark scattering: from Minkowskian to Euclidean theory"
9702194,"Lectures on conformal field theory and Kac-Moody algebras"
0105152,"Chaotic strings and standard model parameters"
9510216,"On a Zero Curvature Representation for Bosonic Strings and $p$-Branes"
9707215,"Superstrings with new supersymmetry in (9,2) and (10,2) dimensions"
9601018,"On Statistical Mechanics of Non-Abelian Chern-Simons Particles"
9610057,"Gravitational Dressing of Aharonov-Bohm Amplitudes"
0011212,"A Linear-confined Particle and the Dirac Equation"
9212137,"Knot Invariants for Intersecting Loops"
9709087,"Long-distance interactions of branes: correspondence between supergravity and super Yang-Mills descriptions"
9704213,"Form-factors of exponential fields in the affine A^{(1)}_{N-1} Toda model"
9206026,"Spacetime Scale-Invariance and the Super p-Brane"
9606109,"Why Auxiliary Fields Matter: The Strange Case of the 4D, N = 1 Supersymmetric QCD Effective Action (II)"
0006016,"On the Running Gauge Coupling Constant in the Exact Renormalization Group"
9801049,"Rules for Localized Overlappings and Intersections of p-Branes"
9405014,"Form-Factor Bootstrap and the Operator Content of Perturbed Minimal Models"
0001117,"Quantization of the space-time based on a formless finite fundamental element"
9504115,"Genus One Partition Function of the Calabi-Yau d-Fold embedded in ${CP^{d+1}}$"
0102158,"Observations on non-commutative field theories in coordinate space"
9903126,"(2,0)-Super-Yang-Mills Coupled to Non-Linear Sigma-Model"
0204179,"Black hole entropy and thermodynamics from symmetries"
0004021,"Intersecting branes with an arbitrary excess angle"
9402029,"Light--like Wilson loops and gauge invariance of Yang--Mills theory in 1+1 dimensions"
9509046,"Two-loop QED with External Magnetic Field"
9810111,"The topological quantization and the branch process of the (k-1)-dimensional topological defects"
0001110,"Effective Low Energy Theories and QCD Dirac Spectra"
0009217,"Harmonic Superspaces and Superconformal Fields"
0111010,"Partition function zeros in QCD"
9310094,"Composite gauge field models with broken symmetries"
0103162,"Anomalies, counterterms and the ${al N} =0$ Polchinski-Strassler solutions"
9808078,"Renormalization of the Hamiltonian and a geometric interpretation of asymptotic freedom"
9204081,"Signature Characters for the Virasoro Algebra"
0301058,"On a Large N Degeneracy in N=4 SYM and the AdS/CFT Correspondence"
0202110,"Structures in Feynman Graphs -Hopf Algebras and Symmetries"
9905197,"Bosonization of quantum sine-Gordon field with a boundary"
0211117,"Inflation via Black Holes with Quantized Area Spectrum"
0211107,"Hadron Masses and Screening from AdS Wilson Loops"
0210024,"On a Model of the $i^+$ Meson"
9504046,"Renormalizability and Quantum Stability of the Phase Transition in Rigid String Coupled to Kalb-Ramond Fields II"
0201140,"A Membrane Action for OM Theory"
9202029,"Spin Singlet Quantum Hall Effect and Nonabelian Landau-Ginzburg Theory"
0209153,"On Noncommutative Merons and Instantons"
9904166,"Degeneracy and Para-supersymmetry of Dirac Hamiltonian in (2+1)- Spacetime"
9606125,"Particle scattering in nonassociative quantum field theory"
9807042,"The Geometrodynamics of Sine-Gordon Solitons"
9808133,"Not all adiabatic vacua are physical states"
9904084,"Gauge Invariances in Second Class Constrained Systems - A Comparative Look at Two Methods"
9403185,"$W$ Strings and Cohomology in Parafermionic Theories"
0002101,"Wilson lines on noncommutative tori"
9501012,"Gravitational Lorentz anomaly from the overlap formula in 2-dimensions"
9712195,"Connections between M-theory and superstrings"
9703182,"Dualities and phase transitions for Calabi-Yau 3folds and 4folds"
9406177,"Regularization and Quantization of Higher Dimensional Current Algebras"
