paperId:ID(Paper),title
9902191,"On Field/String Theory Approach to Theta Dependence in Large N Yang-Mills Theory"
9512118,"The Physical Propagator of a Slowly Moving Charge"
0212315,"The infrared R* - operation"
9812157,"A Quasi-Exactly Solvable N-Body Problem with the sl(N+1) Algebraic Structure"
0109075,"Open-String Gromov-Witten Invariants: Calculations and a Mirror Theorem"
0006190,"Lectures on the Microscopic Modeling of the 5-dim Black Hole of IIB String Theory and the $D_1-D_5$ System"
9307013,"Potentials for (p,0) and (1,1) supersymmetric sigma models with torsion"
9811107,"Decoupling Limit, Lens Spaces and Taub-NUT: D=4 Black Hole Microscopics from D=5 Black Holes"
9506169,"Exact S-matrices for d_{n+1}^{(2)} affine Toda solitons and their bound states"
0210056,"Higher Derivative Gravities and Negative Entropy"
9602129,"The Entropy of a Quantum Field in a Charged Kerr Black Hole"
0007069,"Gepner-like Description of a String Theory on a Noncompact Singular Calabi-Yau Manifold"
0103252,"Constructing Infinite Particle Spectra"
9412228,"Antibracket, Antifields and Gauge-Theory Quantization"
9402014,"Discretization of the phase space for a q-deformed harmonic oscillator with q a root of unity"
9607082,"How to Find H-Monopoles in Brane Dynamics"
9812143,"Matrix Compactification On Orientifolds"
9210105,"Infinite symmetry and Ward identities in two-dimensional string theory"
9305012,"The Nambu-Jona-Lasinio Model at O(1/N^2)"
0101163,"Runge-Lenz operator for Dirac field in Taub-NUT background"
9306152,"Turbulence as Statistics of Vortex Cells"
9808037,"Bulk and Boundary Dynamics in BTZ Black Holes"
9812056,"Conformal description of horizons states"
9206098,"Covariant $W$ Gravity  its Moduli Space from Gauge Theory"
9912152,"RR Flux on Calabi-Yau and Partial Supersymmetry Breaking"
9502138,"Third and Higher Order NFPA Twisted Constructions of Conformal Field Theories from Lattices"
0104117,"Twistor variational principle for null strings"
9912289,"Gauge Fixing in the Chain by Chain Method"
9704207,"Quantization of the Particle Motion on the $n$-Dimensional Sphere"
9602014,"E(7) Symmetric Area of the Black Hole Horizon"
0112167,"Ising field theory in a magnetic field: analytic properties of the free energy"
0104226,"Gravitational potential correction with Gauss-Bonnet interaction"
9609202,"Non Abelian Bosonization in Two and Three Dimensions"
9204095,"Physical States in G/G Models and 2d Gravity"
9508144,"Type IIA-Heterotic Duals With Maximal Supersymmetry"
9810170,"Thermodynamics of D0-branes in matrix theory"
9310080,"Antifield Dependence of Anomalies"
0007040,"Integral representations for the eigenfunctions of quantum open and periodic Toda chains from QISM formalism"
0302112,"Hamilton-Jacobi quantization of a free particle on a $(n-1)$-sphere"
0203058,"A Proposal for Lowering the Coupling Unification Scale"
9304014,"1-Loop Analysis of the Photon Self-Energy due to 3D-Gravity"
0108055,"Gravity on a 3-brane in 6D Bulk"
0110243,"Two-dimensional gauge theories of the symmetric group S_n in the large-n limit"
9310058,"Massless integrable quantum field theories and massless scattering in 1+1 dimensions"
0106107,"Proposal for Background Independent Berkovits Superstring Field Theory"
9407093,"Berezin quantization and unitary representations of Lie groups"
9610184,"Geometries of orthogonal groups and their contractions: a unified classical deformation viewpoint"
0208162,"On uncertainty relations in noncommutative quantum mechanics"
9403161,"Cosmic String Nucleation near the Inflationary Phase Boundary"
0011172,"Quantum mechanics on the noncommutative plane and sphere"
9203040,"How the Jones Polynomial Gives Rise to Physical States of Quantum General Relativity"
0106021,"2T-Physics 2001"
0303143,"A Matrix Model for Fractional Quantum Hall States"
9601052,"On the Three-Anyon Harmonics"
9907107,"Correlation Functions of Conserved Currents in N = 2 Superconformal Theory"
9609089,"Inequivalent Quantizations and Holonomy Factor from the Path-Integral Approach"
9712119,"No-Go Theorem for ``Free Relativistic Anyons in d=2+1"
9612024,"On the Deformation of Time Harmonic Flows"
9307106,"Rational $ W $ algebras from composite operators"
9612006,"A Rotating Quantum Vacuum"
9912250,"Non-renormalization of next-to-extremal correlators in N=4 SYM and the AdS/CFT correspondence"
0003247,"The Two-exponential Liouville Theory and the Uniqueness of the Three-point Function"
0009185,"AdS_2 Gravity as Conformally Invariant Mechanical System"
0304018,"K-Theory from a physical perspective"
0206024,"Supersymmetric branes with (almost) arbitrary tensions"
9506041,"ON THE ORIGIN OF KALUZA-KLEIN STRUCTURE"
0104095,"Reverse Engineering ADHM Construction from Non-Commutative Instantons"
9603049,"Sinh-Gordon, Cosh-Gordon and Liouville Equations for Strings and Multi-Strings in Constant Curvature Spacetimes"
9510191,"Bose-Einstein condensation may occur in a constant magnetic field"
9608106,"Symplectic Embeddings and Special Kahler Geometry of CP(n-1,1)"
9701071,"Local State Probabilities of Solvable Lattice Models: Relatives of $A_{n}^{(1)}$ Family"
9309050,"The Heat Kernel Expansion on a Cone and Quantum Fields Near Cosmic Strings"
9205077,"Edge Currents and Vertex Operators for Chern-Simons Gravity"
9908095,"Massive and Massless Monopoles and Duality"
9707128,"Light-Cone Expansion of the Dirac Sea to First Order in the External Potential"
9410164,"Field Theory of Open and Closed Strings with Discrete Target Space"
0007161,"Character Expansions, Itzykson-Zuber Integrals, and the QCD Partition Function"
9806034,"Monopole Constituents inside SU(n) Calorons"
9203055,"Interacting Euclidean 3D Quantum Gravity"
0304019,"On N=1 gauge models from geometric engineering in M-theory"
9509092,"From Principal Chiral Model to Self-dual Gravity"
0107232,"Inflation in String Theory and how you can get out of it"
9204086,"Quantum Group $igma$ Models"
9301020,"On the Mass of Two Dimensional Quantum Black Hole"
9611020,"Accidental Symmetries and N=1 Duality in Supersymmetric Gauge Theory"
0104072,"On the (im)possibility of a supersymmetric extension of NGT"
9612249,"Classical instanton and wormhole solutions of Type IIB string theory"
9605160,"On the Holomorphic Gauge Quantization of the Chern-Simons Theory and Laughlin Wave Functions"
9812108,"Spacetime Duality and Two-dimensional Gauge Field Theory"
0303065,"Phases of N=1 Supersymmetric Gauge Theories with Flavors"
0002106,"Gauge fields - strings duality and the loop equation"
9804186,"Large-mass behaviour of loop variables in abelian Maxwell-Chern-Simons theory"
0209076,"Israel conditions for the Gauss-Bonnet theory and the Friedmann equation on the brane universe"
0005239,"Evolution of Cosmological Perturbations in the Brane World"
9804089,"Exactly solvable models of two-dimensional dilaton gravity and quantum eternal black holes"
9211008,"Gravitational Phase Transitions in Infrared Quantum Gravity"
9710159,"The Second-Order Equation from the (1/2,0)+ (0,1/2) Representation of the Poincare Group"
0111215,"Comments on duality-symmetric theories"
0106111,"Essential and inessential features of Hawking radiation"
9906174,"The Spin-Statistics Connection in Quantum Gravity"
0201260,"Dual Brane Pairs, Chains and the Bekenstein-Hawking Entropy"
0104036,"An Exact Solution to Seiberg-Witten Equation of Noncommutative Gauge Theory"
9805120,"A Microscopic Liouville Arrow of Time"
9706215,"Normal Biconformal Spaces"
9604112,"Realizing Higher-Level Gauge Symmetries in String Theory: New Embeddings for String GUTs"
9508090,"Numerical Solutions of Dilaton Gravity and the Semi-Classical Singularity"
9412056,"On quantum group SL_q(2)"
9412141,"Homological Algebra and Yang-Mills Theory"
9709062,"Introduction to Superstring Theory"
0212102,"Gauge symmetry and cosmological constant on a brane"
9704130,"The Hamiltonian structure of the N=2 supersymmetric GNLS hierarchy"
9212035,"Cosmological Multi-Black Hole Solutions"
0011017,"D-branes, Categories and N=1 Supersymmetry"
9909213,"On The Size of The Graviton"
9307005,"A Note on Effective String Theory"
0008096,"Light-Cone Quantization: Foundations and Applications"
9905107,"Microscopic and Bulk Spectra of Dirac Operators from Finite-Volume Partition Functions"
9705232,"M Theory And Seiberg-Witten Curves: Orthogonal and Symplectic Groups"
0204229,"Helicity conservation in Born-Infeld theory"
0110075,"On q-Electroweak"
9502064,"EXTENDED SUPERCONFORMAL SYMMETRY, FREUDENTHAL TRIPLE SYSTEMS AND GAUGED WZW MODELS"
9506203,"On the Perturbative Equivalence Between the Hamiltonian and Lagrangian Quantizations"
9403049,"Statistical Models with a Line of Defect"
9304036,"Quantum Phase and Quantum Phase Operators: Some Physics and Some History"
9902192,"XXZ spin chain in transverse field as a regularization of the sine-Gordon model"
9507117,"Generalized Mathai-Quillen Topological Sigma Models"
0011144,"Domain walls, stabilities, and the mass hierarchy of the Randall-Sundrum Model"
9403140,"Isomorphisms between Quantum Group Covariant q-Oscillator Systems Defined for q and 1/q"
9309130,"Autonomous Renormalization of Phi^4 in Finite Geometry"
0102125,"Brane-Bulk Duality and Non-conformal Gauge Theories"
9209022,"Perturbative analysis of an n-Ising model on a random surface"
0304208,"The Holographic Dual of a SUSY Vector Model and Tensionless Open Strings"
9611227,"Dynamical Abelian Projection of Gluodynamics"
9605149,"Effective Khler Potentials"
9502130,"EVOLUTION OF A STRING NETWORK IN BACKGROUNDS WITH ROLLING HORIZONS"
9212025,"Current-Current Singularities under External Gauge Fields"
9908193,"On discrete Twist and Four-Flux in N=1 heterotic/F-theory compactifications"
0211140,"Anyons, t Hooft loops and a Generalized Connection in Three Dimensions"
9705032,"Lie Algebraical Aspects of the Quantum Statistics Unitary Quantization (A-quantization)"
0202042,"Clash of symmetries on the brane"
0007001,"Induced Field Theory on the Brane World"
0201043,"Belinfante Tensors Induced by Matter-Gravity Couplings"
9512171,"New Incorporation of the Strong Interaction in NCG and Standard Model"
9610236,"Five-branes in M(atrix) Theory"
9908180,"Tensionless String in the Notoph Background"
9402096,"Spontaneous Breakdown of the Lorentz Invariance"
9402054,"Monodromy Map and Classical r-matrices"
0206190,"Moyal Quantization for Constrained System"
9206066,"The Boundary Cosmological Constant in Stable 2D Quantum Gravity"
0203084,"Mirage Cosmology in M-theory"
9904110,"Holographic Principle in the Closed Universe : a Resolution with Negative Pressure Matter"
9702134,"Non-Abelian Proca model based on the improved BFT formalism"
9410158,"Vector-Chiral Equivalence in Null Gauged WZNW Theory"
0105038,"Geometrical interpretation of D-branes in gauged WZW models"
9409181,"Kink Chains from Instantons on a Torus"
9210001,"String Theory at Short Distance and the Principle of Equivalence"
9907102,"Calogero-Moser Models IV: Limits to Toda theory"
0005243,"Spin and Dualization of SU(5) Dyons"
9710120,"Domain Wall in MQCD and Supersymmetric Cycles in Exceptional Holonomy Manifolds"
9201078,"New Jacobi-Like Identities for Z_k Parafermion Characters"
9702103,"Black Holes and Critical Points in Moduli Space"
9709063,"A note on supersymmetric D-brane dynamics"
9402074,"Towards a Classification of su(2)$igoplusdotsigoplus$su(2) Modular Invariant Partition Functions"
0003220,"Level Four Approximation to the Tachyon Potential in Superstring Field Theory"
0010059,"Combinatorics of (perturbative) quantum field theory"
9702050,"Microstates of Non-supersymmetric Black Holes"
0003035,"Comments on N=4 Superconformal Algebras"
9402013,"Mappings of Multimode Bose Algebra Preserving Number Operators"
9609230,"Negative dimensional group extrapolation and dualities in N = 1 supersymmetric gauge theories"
9705171,"On quasi-exactly solvable matrix models"
9409130,"Spectrum of transfer matrix for $U_q(B_n)$-invariant $A^{(2)}_{2n}$ open spin chain"
9605213,"Higher-order simple Lie algebras"
0010243,"Classical Yang-Mills Vacua on $T^{3}$ : Explicit Constructions"
9801025,"Quantum Fields near Black Holes"
9906123,"Equivalence of Chern-Simons gauge theory and WZNW model using a BRST symmetry"
9205002,"Fusion Rules for the q-deformed Vertex Operators of U_q(sl(2)^)"
9608069,"Collapse versus Turbulence"
9311092,"Exact C=1 Boundary Conformal Field Theories"
9502049,"CLASSICAL SPLITTING OF FUNDAMENTAL STRINGS"
9811133,"Five-Dimensional Gauged Supergravity and Supersymmetry Breaking in $M$~Theory"
0201128,"Quasilocal Thermodynamics of Kerr de Sitter Spacetimes and the dS/CFT Correspondence"
0208038,"D-branes in a plane wave from covariant open strings"
9604139,"Supersymmetry, p-brane duality and hidden space and time dimensions"
9710064,"Octonionic Selfduality for SuperMembranes"
0202098,"Graviton correlator and metric perturbations in de Sitter brane-world"
9308157,"Coherent States of $SU(l,1)$ groups"
0304096,"Euclidean super Yang-Mills theory on a quaternionic Kahler manifold"
9312082,"Chiral Anomaly at Infinite Temperature"
0210175,"Constructing exotic D-branes with infinite matrices in type IIA string theory"
9404149,"Folds in 2D String Theories"
0201264,"Prospects for unification under 4-dimensional optics"
9604042,"D-branes and Fat Black Holes"
9705100,"The Information Loss Problem of Black Hole and the First Order Phase Transition in String Theory"
9904109,"Superparticle Models with Tensorial Central Charges"
9502031,"Triplectic Quantization: A Geometrically Covariant Description of the Sp(2)-symmetric Lagrangian Formalism"
9607159,"From Nonperturbative SUSY Gauge Theories to Integrable Systems"
9602128,"Supersymmetric electrodynamics of charged and neutral fermions in the extended Wheeler-Feynman approach"
9705056,"Covariant Quantization of D-branes"
9305103,"Classification of (2,2) Compactification in Fermionic Strings"
9409172,"Non-commutative geometry and covariance: from the quantum plane to the quantum tensors"
9805116,"Supersymmetries and constants of motion in Taub-NUT spinning space"
